child_id,grade,subject,chapter,num_quizzes,profile,quiz_id,nb_questions,start_time,end_time,time_spent,attempts_count,prev_final_score,final_score,completed,failed,abandoned,correct_count,wrong_count,hint_count,q1_correct,q1_wrong_attempts,q1_hint,q2_correct,q2_wrong_attempts,q2_hint,q3_correct,q3_wrong_attempts,q3_hint,q4_correct,q4_wrong_attempts,q4_hint,q5_correct,q5_wrong_attempts,q5_hint,q6_correct,q6_wrong_attempts,q6_hint,q7_correct,q7_wrong_attempts,q7_hint,q8_correct,q8_wrong_attempts,q8_hint
child_005,2,English,Vocabulary,18,strong,Voc_09,7,2025-05-16 00:02:54.145862,2025-05-16 00:05:55.145862,181.0,1,,0.92,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_006,2,English,Vocabulary,18,average,Voc_09,7,2025-07-18 06:42:54.146686,2025-07-18 06:46:21.146686,207.0,1,,0.86,1,0,0,7,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,,,
child_007,2,English,Vocabulary,18,average,Voc_09,7,2025-07-15 00:54:54.147365,2025-07-15 01:00:20.147365,326.0,1,,0.85,1,0,0,7,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_008,2,English,Vocabulary,18,average,Voc_09,7,2025-06-30 23:40:54.148007,2025-06-30 23:45:10.148007,256.0,1,,0.48,0,1,0,4,3,1,1,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_008,2,English,Vocabulary,18,average,Voc_09,7,2025-06-19 13:30:54.148545,2025-06-19 13:35:13.148545,259.0,2,0.48,0.83,1,0,0,7,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_09,7,2025-06-22 00:29:54.149286,2025-06-22 00:30:42.149286,48.0,1,,0.12,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_09,7,2025-07-27 11:06:54.149664,2025-07-27 11:07:40.149664,46.0,2,0.12,0.37,0,1,0,4,3,2,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_09,7,2025-05-17 04:20:54.150238,2025-05-17 04:23:11.150238,137.0,3,0.37,0.46,0,1,0,5,3,2,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_09,7,2025-05-04 07:34:54.150871,2025-05-04 07:39:13.150871,259.0,1,,0.79,1,0,0,7,2,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_001,2,English,Vocabulary,18,strong,Voc_10,7,2025-05-13 08:16:54.151508,2025-05-13 08:18:35.151508,101.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_002,2,English,Vocabulary,18,strong,Voc_10,7,2025-06-12 09:15:54.152156,2025-06-12 09:18:45.152156,171.0,1,,0.8,1,0,0,7,1,2,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_003,2,English,Vocabulary,18,strong,Voc_10,7,2025-06-29 04:57:54.152794,2025-06-29 05:02:28.152794,274.0,1,,0.92,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_004,2,English,Vocabulary,18,strong,Voc_10,7,2025-05-06 05:24:54.153426,2025-05-06 05:27:27.153426,153.0,1,,0.71,0,1,0,6,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,2.0,0.0,0.0,1.0,0.0,,,
child_004,2,English,Vocabulary,18,strong,Voc_10,7,2025-05-21 04:30:54.154065,2025-05-21 04:38:09.154065,435.0,2,0.71,0.81,1,0,0,7,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,
child_005,2,English,Vocabulary,18,strong,Voc_10,7,2025-05-29 22:02:54.154689,2025-05-29 22:08:47.154689,353.0,1,,0.82,1,0,0,7,2,1,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_006,2,English,Vocabulary,18,average,Voc_10,7,2025-06-14 08:29:54.155351,2025-06-14 08:35:34.155351,340.0,1,,0.91,1,0,0,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,
child_007,2,English,Vocabulary,18,average,Voc_10,7,2025-07-24 01:04:54.156007,2025-07-24 01:09:22.156007,268.0,1,,0.85,1,0,0,7,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,
child_008,2,English,Vocabulary,18,average,Voc_10,7,2025-07-25 23:24:54.156632,2025-07-25 23:27:19.156632,145.0,1,,0.91,1,0,0,7,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_10,7,2025-06-13 13:37:54.157280,2025-06-13 13:39:30.157280,96.0,1,,0.11,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_10,7,2025-05-17 09:48:54.157651,2025-05-17 09:53:21.157651,267.0,2,0.11,0.2,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_10,7,2025-06-16 10:13:54.158134,2025-06-16 10:19:27.158134,333.0,3,0.2,0.2,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_10,7,2025-07-17 03:52:54.158570,2025-07-17 03:57:04.158570,250.0,1,,0.06,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_10,7,2025-05-26 02:51:54.158964,2025-05-26 02:53:01.158964,67.0,2,0.06,0.29,0,1,0,3,3,1,1,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_10,7,2025-07-08 09:03:54.159475,2025-07-08 09:05:40.159475,106.0,3,0.29,0.15,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,English,Vocabulary,18,strong,Voc_11,7,2025-05-28 11:47:54.159921,2025-05-28 11:52:54.159921,300.0,1,,0.85,1,0,0,7,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_002,2,English,Vocabulary,18,strong,Voc_11,7,2025-07-28 00:08:54.160562,2025-07-28 00:11:21.160562,147.0,1,,0.93,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_003,2,English,Vocabulary,18,strong,Voc_11,7,2025-07-04 23:44:54.161211,2025-07-04 23:52:10.161211,436.0,1,,0.9,1,0,0,7,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,English,Vocabulary,18,strong,Voc_11,7,2025-05-17 06:18:54.161872,2025-05-17 06:24:20.161872,326.0,1,,0.98,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_005,2,English,Vocabulary,18,strong,Voc_11,7,2025-07-15 04:34:54.162502,2025-07-15 04:39:24.162502,270.0,1,,0.9,1,0,0,7,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,English,Vocabulary,18,average,Voc_11,7,2025-05-30 13:18:54.163201,2025-05-30 13:24:27.163201,333.0,1,,0.91,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_007,2,English,Vocabulary,18,average,Voc_11,7,2025-06-20 12:51:54.163874,2025-06-20 12:52:55.163874,61.0,1,,0.67,0,1,0,5,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,,,
child_007,2,English,Vocabulary,18,average,Voc_11,7,2025-07-09 05:41:54.164514,2025-07-09 05:44:21.164514,147.0,2,0.67,0.33,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_007,2,English,Vocabulary,18,average,Voc_11,7,2025-05-27 14:49:54.164977,2025-05-27 14:53:25.164977,211.0,3,0.33,0.8,1,0,0,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,
child_008,2,English,Vocabulary,18,average,Voc_11,7,2025-07-08 08:46:54.165645,2025-07-08 08:52:38.165645,344.0,1,,0.91,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_11,7,2025-06-21 04:02:54.166327,2025-06-21 04:06:16.166327,202.0,1,,0.22,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_11,7,2025-06-24 11:52:54.166779,2025-06-24 11:57:01.166779,247.0,2,0.22,0.3,0,1,0,3,3,1,1,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_11,7,2025-06-20 07:47:54.167286,2025-06-20 07:52:12.167286,258.0,3,0.3,0.36,0,1,0,3,3,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_11,7,2025-05-14 02:38:54.167833,2025-05-14 02:45:18.167833,384.0,1,,0.29,0,1,0,3,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_11,7,2025-07-03 05:53:54.168323,2025-07-03 05:57:55.168323,241.0,2,0.29,0.09,0,1,0,1,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_11,7,2025-06-29 13:12:54.168744,2025-06-29 13:14:04.168744,70.0,3,0.09,0.67,1,0,0,7,2,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,,,
child_001,2,English,Vocabulary,18,strong,Voc_12,5,2025-07-11 02:47:54.169423,2025-07-11 02:54:03.169423,369.0,1,,0.87,1,0,0,5,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,,,,,,,,,
child_002,2,English,Vocabulary,18,strong,Voc_12,5,2025-06-20 05:36:54.170000,2025-06-20 05:39:17.170000,143.0,1,,0.87,1,0,0,5,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,,,,,,,,,
child_003,2,English,Vocabulary,18,strong,Voc_12,5,2025-06-07 08:04:54.170553,2025-06-07 08:06:38.170553,104.0,1,,0.99,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_004,2,English,Vocabulary,18,strong,Voc_12,5,2025-06-24 02:39:54.171107,2025-06-24 02:41:22.171107,88.0,1,,0.99,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_005,2,English,Vocabulary,18,strong,Voc_12,5,2025-07-31 23:42:54.171634,2025-07-31 23:48:01.171634,307.0,1,,0.76,1,0,0,5,2,1,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,,,,,,,,,
child_006,2,English,Vocabulary,18,average,Voc_12,5,2025-08-01 01:22:54.172189,2025-08-01 01:25:02.172189,128.0,1,,0.87,1,0,0,5,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_007,2,English,Vocabulary,18,average,Voc_12,5,2025-05-29 14:02:54.172732,2025-05-29 14:06:59.172732,245.0,1,,0.88,1,0,0,5,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,,,,,,,,,
child_008,2,English,Vocabulary,18,average,Voc_12,5,2025-05-08 08:07:54.173290,2025-05-08 08:09:31.173290,97.0,1,,0.87,1,0,0,5,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,,,,,,,,,
child_009,2,English,Vocabulary,18,weak,Voc_12,5,2025-05-21 22:26:54.173851,2025-05-21 22:28:27.173851,93.0,1,,0.51,0,1,0,3,3,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,,,,,,,,,
child_009,2,English,Vocabulary,18,weak,Voc_12,5,2025-05-25 03:25:54.174336,2025-05-25 03:28:39.174336,165.0,2,0.51,0.34,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
child_009,2,English,Vocabulary,18,weak,Voc_12,5,2025-07-14 05:54:54.174810,2025-07-14 05:57:08.174810,134.0,3,0.34,0.79,1,0,0,5,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_010,2,English,Vocabulary,18,weak,Voc_12,5,2025-05-25 10:57:54.175352,2025-05-25 10:58:59.175352,65.0,1,,0.54,0,1,0,4,3,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,,,,,,,,,
child_010,2,English,Vocabulary,18,weak,Voc_12,5,2025-06-08 10:27:54.175924,2025-06-08 10:32:39.175924,285.0,2,0.54,0.57,0,1,0,4,3,1,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,,,,,,,,,
child_010,2,English,Vocabulary,18,weak,Voc_12,5,2025-05-04 22:30:54.176469,2025-05-04 22:33:42.176469,168.0,3,0.57,0.19,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
child_001,2,English,Vocabulary,18,strong,Voc_13,5,2025-05-05 13:27:54.176903,2025-05-05 13:29:53.176903,119.0,1,,0.99,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_002,2,English,Vocabulary,18,strong,Voc_13,5,2025-05-08 15:06:54.177431,2025-05-08 15:13:22.177431,388.0,1,,0.84,1,0,0,5,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_003,2,English,Vocabulary,18,strong,Voc_13,5,2025-07-04 15:11:54.177968,2025-07-04 15:13:31.177968,97.0,1,,0.81,1,0,0,5,2,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,,,,,,,,,
child_004,2,English,Vocabulary,18,strong,Voc_13,5,2025-06-08 13:30:54.178497,2025-06-08 13:35:43.178497,289.0,1,,0.97,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_005,2,English,Vocabulary,18,strong,Voc_13,5,2025-07-23 00:15:54.179035,2025-07-23 00:20:17.179035,263.0,1,,0.85,1,0,0,5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,,,,,,,,,
child_006,2,English,Vocabulary,18,average,Voc_13,5,2025-05-09 22:00:54.179568,2025-05-09 22:05:44.179568,290.0,1,,0.97,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_007,2,English,Vocabulary,18,average,Voc_13,5,2025-06-09 02:18:54.180144,2025-06-09 02:20:15.180144,81.0,1,,0.87,1,0,0,5,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_008,2,English,Vocabulary,18,average,Voc_13,5,2025-07-11 03:26:54.180667,2025-07-11 03:30:48.180667,234.0,1,,0.89,1,0,0,5,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_009,2,English,Vocabulary,18,weak,Voc_13,5,2025-05-19 10:42:54.181224,2025-05-19 10:49:16.181224,382.0,1,,0.84,1,0,0,5,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,,,,,,,,,
child_010,2,English,Vocabulary,18,weak,Voc_13,5,2025-06-08 04:54:54.181774,2025-06-08 05:02:06.181774,432.0,1,,0.06,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
child_010,2,English,Vocabulary,18,weak,Voc_13,5,2025-06-19 21:45:54.182177,2025-06-19 21:47:12.182177,78.0,2,0.06,0.57,0,1,0,4,3,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,,,,,,,,,
child_010,2,English,Vocabulary,18,weak,Voc_13,5,2025-07-27 04:25:54.182730,2025-07-27 04:32:26.182730,392.0,3,0.57,0.78,1,0,0,5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,,,,,,,,,
child_001,2,English,Vocabulary,18,strong,Voc_14,7,2025-07-15 00:33:54.183332,2025-07-15 00:36:01.183332,127.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_002,2,English,Vocabulary,18,strong,Voc_14,7,2025-05-25 13:54:54.183981,2025-05-25 13:57:01.183981,127.0,1,,0.86,1,0,0,7,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_003,2,English,Vocabulary,18,strong,Voc_14,7,2025-06-09 07:04:54.184622,2025-06-09 07:08:49.184622,235.0,1,,0.92,1,0,0,7,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,English,Vocabulary,18,strong,Voc_14,7,2025-05-12 14:59:54.185299,2025-05-12 15:05:11.185299,317.0,1,,0.85,1,0,0,7,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,1.0,,,
child_005,2,English,Vocabulary,18,strong,Voc_14,7,2025-06-23 12:45:54.186139,2025-06-23 12:48:28.186139,154.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,English,Vocabulary,18,average,Voc_14,7,2025-07-17 04:50:54.186950,2025-07-17 04:54:46.186950,232.0,1,,0.9,1,0,0,7,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,English,Vocabulary,18,average,Voc_14,7,2025-05-05 11:37:54.187683,2025-05-05 11:44:15.187683,381.0,1,,0.89,1,0,0,7,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,2.0,0.0,1.0,0.0,0.0,,,
child_008,2,English,Vocabulary,18,average,Voc_14,7,2025-06-02 23:37:54.188966,2025-06-02 23:45:23.188966,449.0,1,,0.97,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_14,7,2025-05-29 11:28:54.189736,2025-05-29 11:34:00.189736,306.0,1,,0.04,0,1,0,1,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_14,7,2025-07-04 05:36:54.190834,2025-07-04 05:42:14.190834,320.0,2,0.04,0.4,0,1,0,4,3,0,1,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_14,7,2025-05-28 08:08:54.191969,2025-05-28 08:11:17.191969,143.0,3,0.4,0.29,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_14,7,2025-07-28 09:26:54.192447,2025-07-28 09:30:01.192447,187.0,1,,0.03,0,1,0,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_14,7,2025-06-05 00:12:54.192895,2025-06-05 00:18:27.192895,333.0,2,0.03,0.39,0,1,0,4,3,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_14,7,2025-05-12 00:18:54.193497,2025-05-12 00:22:40.193497,226.0,3,0.39,0.47,0,1,0,4,3,1,1,0,0,1,0,0,1,0,0,1,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,English,Vocabulary,18,strong,Voc_15,7,2025-06-25 22:57:54.194208,2025-06-25 23:05:07.194208,433.0,1,,0.75,1,0,0,7,2,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,1.0,1.0,,,
child_002,2,English,Vocabulary,18,strong,Voc_15,7,2025-07-30 07:00:54.194976,2025-07-30 07:08:08.194976,434.0,1,,0.84,1,0,0,7,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,,,
child_003,2,English,Vocabulary,18,strong,Voc_15,7,2025-06-23 14:56:54.195618,2025-06-23 15:01:08.195618,254.0,1,,0.98,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,English,Vocabulary,18,strong,Voc_15,7,2025-06-09 12:34:54.196277,2025-06-09 12:36:37.196277,103.0,1,,0.93,1,0,0,7,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_005,2,English,Vocabulary,18,strong,Voc_15,7,2025-07-15 07:22:54.196948,2025-07-15 07:26:51.196948,237.0,1,,0.92,1,0,0,7,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,English,Vocabulary,18,average,Voc_15,7,2025-06-06 14:28:54.197574,2025-06-06 14:34:41.197574,347.0,1,,0.91,1,0,0,7,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,English,Vocabulary,18,average,Voc_15,7,2025-07-01 00:21:54.198220,2025-07-01 00:24:54.198220,180.0,1,,0.92,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_008,2,English,Vocabulary,18,average,Voc_15,7,2025-07-13 09:25:54.198896,2025-07-13 09:29:54.198896,240.0,1,,0.92,1,0,0,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_15,7,2025-07-29 01:30:54.199517,2025-07-29 01:34:53.199517,239.0,1,,0.77,0,1,0,6,3,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,2.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_15,7,2025-06-06 05:16:54.200170,2025-06-06 05:24:05.200170,431.0,2,0.77,0.19,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,English,Vocabulary,18,weak,Voc_15,7,2025-06-22 10:36:54.200556,2025-06-22 10:38:42.200556,108.0,3,0.19,0.46,0,1,0,4,3,0,1,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_15,7,2025-06-20 07:42:54.201139,2025-06-20 07:47:23.201139,269.0,1,,0.2,0,1,0,2,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_15,7,2025-05-14 08:32:54.201567,2025-05-14 08:38:12.201567,318.0,2,0.2,0.19,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,English,Vocabulary,18,weak,Voc_15,7,2025-07-15 03:51:54.202031,2025-07-15 03:57:23.202031,329.0,3,0.19,0.07,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,English,Vocabulary,18,strong,Voc_16,6,2025-05-08 08:25:54.202429,2025-05-08 08:32:09.202429,375.0,1,,0.97,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,English,Vocabulary,18,strong,Voc_16,6,2025-06-16 06:19:54.203026,2025-06-16 06:27:23.203026,449.0,1,,0.79,1,0,0,6,2,1,1,2,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_003,2,English,Vocabulary,18,strong,Voc_16,6,2025-06-30 22:48:54.203590,2025-06-30 22:53:17.203590,263.0,1,,0.98,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,English,Vocabulary,18,strong,Voc_16,6,2025-06-16 04:00:54.204185,2025-06-16 04:05:35.204185,281.0,1,,0.8,1,0,0,6,2,1,1,0,0,1,2,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_005,2,English,Vocabulary,18,strong,Voc_16,6,2025-06-29 21:58:54.204777,2025-06-29 22:00:59.204777,125.0,1,,0.92,1,0,0,6,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_006,2,English,Vocabulary,18,average,Voc_16,6,2025-06-06 01:54:54.205664,2025-06-06 01:56:48.205664,114.0,1,,0.99,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_007,2,English,Vocabulary,18,average,Voc_16,6,2025-07-03 06:44:54.206396,2025-07-03 06:51:24.206396,390.0,1,,0.87,1,0,0,6,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
